date,blk,blk_time_s,age_days,age_sply,window,BlkSizeByte,BlkSizeByte,BlkSizeMeanByte,BlkSizeMeanByte,BlkCnt,CapMrktCurUSD,CapMrktCurBTC,CapRealUSD,CapRealBTC,CapMVRVCur,PriceBTC,PriceUSD,PriceRealBTC,PriceRealUSD,BTC_PriceUSD,DailyIssuedNtv,DailyIssuedUSD,AdrActCnt,TxCnt,TxTfrCnt,TxTfrValNtv,TxTfrValUSD,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMedNtv,TxTfrValMeanNtv,FeeTotNtv,FeeTotUSD,S2F,inf_pct_ann,SplyCur,dcr_sply,dcr_tic_sply_avg,tic_day,tic_price_avg,tic_pool_avg,DiffMean,pow_diff_avg,pow_hashrate_THs_avg,pow_work_TH,dcr_anon_sply,dcr_anon_part,dcr_anon_mix_vol,PoW_income_dcr,PoS_income_dcr,Fund_income_dcr,Total_income_dcr,PoW_income_usd,PoS_income_usd,Fund_income_usd,Total_income_usd,PoW_income_btc,PoS_income_btc,Fund_income_btc,Total_income_btc,dcr_tic_vol,dcr_tfr_vol,tic_tfr_vol_ratio,tic_usd_cost,tic_btc_cost,CapTicUSD,CapTicBTC,CapTicPriceUSD,CapTicPriceBTC,PriceBTC_onchain,DCRBTC_MVRV,Price_DCRBTC_MVRV,Price_DCRBTC_Mid,DCRBTC_MVRV_28avg,DCRBTC_MVRV_142avg,MrktGradient,RealGradient,DeltaGradient,UnrealisedPnL_Net,UPnL_capitulation,UPnL_fear,UPnL_optimism,UPnL_belief,UPnL_euphoria,Mayer_Multiple,200DMA,128DMA
2016-08-07 00:00:00+00:00,52523.0,180.0,181.0,0.1509686981407186,364.0,1883568.0,1883568.0,6751.13978495,6751.13978495,279.0,4921333.147638486,8274.870809719741,3175617.578774792,5577.0947788807725,1.54972475,0.0026100872033898294,1.55230322836961,0.001759145737641063,1.001663832078679,594.73232402104,7887.656983890105,12244.035400364712,7449.0,4184.0,3586.0,59932.01351005,93032.6580543417,20255.3021033,31442.370846554342,14.564095945,16.71277566,25.51064258,39.60025283471724,1.1011977728908253,0.9081020908486179,3170342.66095509,3172840.4186124,1003693.5375976043,390.0,30.830339695571425,42141.953571428574,715155.342369555,714690.6787708096,11.096428571428572,120000000,0.0,0.0,0.0,4758.104832914063,2366.2970951670313,788.7656983890106,7913.1676264701055,7386.021493053544,3673.2106201094134,1224.4035400364712,12283.63565319943,12.419068536776297,6.176241767513994,2.0587472558379982,20.65405756012829,12023.832481272855,47908.181028777144,0.20062453732272117,18664.633978055233,31.383251295073258,12139672.783036252,23175.186604784754,3.8291358636227297,0.007309994244534769,0.0005498701041217937,0.9523117285292854,0.002740790778058305,0.0016453304410900494,0.9954088877645976,,-0.006755208324237498,0.0021331195624393457,-0.008888327886676844,0.3547241197644544,0.0,0.0,0.0,0.3547241197644544,0.0,,,1.654844411846449
2016-08-08 00:00:00+00:00,52811.0,607.0,182.0,0.1513566452355224,366.0,1709557.0,1709557.0,5935.96180556,5935.96180556,288.0,4911037.6466275295,8300.869785401384,3181914.0218944335,5587.737326995471,1.54342248,0.0026115768684979593,1.54508535247851,0.0017579851181484787,1.0010773897144074,591.629283869083,8146.88899087999,12587.638848077102,6343.0,3758.0,2845.0,52677.7512069,81391.62179128834,10980.81802313,16966.301085770192,20.99262143,18.51590552,18.66425432,28.837865964765754,1.0688976562152173,0.9355432619628224,3178489.54994597,3180987.55359262,1010006.9139781089,1467.0,29.509081127958478,42070.0,697611.861721888,697991.8231441843,12.98961937716263,121000000,0.0,0.0,0.0,4906.7976488479935,2444.066697263997,814.6888990879991,8165.55324519999,7581.4211748110265,3776.2916544231307,1258.7638848077104,12616.476714041868,12.814479238131593,6.382868051640859,2.1276226838802867,21.32496997365274,43289.822014715086,9387.929192184914,0.8217856879403911,66886.46990633802,113.05469781502364,12206559.25294259,23288.241302599778,3.840364758521885,0.007326826449058373,0.0005508508025953448,0.9534914242003891,0.0027389620946911644,0.0016449064486432545,0.9932268381872236,,-0.006362268791190713,0.001960371657513401,-0.008322640448704115,0.35208926283033215,0.0,0.0,0.0,0.35208926283033215,0.0,,,1.6516028911626872
2016-08-09 00:00:00+00:00,53108.0,778.0,183.0,0.15175196997766666,368.0,2003234.0,2003234.0,6744.8956229,6744.8956229,297.0,5116531.899853444,8702.589239832463,3193895.6583055505,5608.116611664831,1.60197215,0.002730831181180594,1.60554341547826,0.0017598003638657328,1.0022292920843436,587.932138223261,8301.819585029967,13328.931771233325,7853.0,4179.0,3736.0,60029.4578243,96379.90074453478,11574.77926923,18583.810641326494,14.064981635,16.06784203,28.55157111,45.840786997219816,1.051689351902186,0.9508511217607217,3186791.369531,3189290.2562138,1007064.3984043202,1363.0,27.89247714120805,41696.36912751678,692828.11706085,692607.9137895477,10.644295302013424,122000000,0.0,0.0,0.0,5009.643322127979,2490.54587550899,830.1819585029967,8330.371156139967,8043.199849737213,3998.6795313699968,1332.8931771233324,13374.772558230543,13.680490190660224,6.801260335000671,2.2670867783335575,22.748837303994456,38017.446343466574,22012.011480833426,0.6333131719220203,61038.660650050806,103.81922790359867,12267597.91359264,23392.060530503375,3.849513975368291,0.0073403175225574884,0.0005530045133505941,0.9956447244175921,0.0027427767296994503,0.0016478906215250221,0.9940883007629673,,-0.003533508491532857,0.0018650069805053737,-0.005398515472038231,0.3757694233476712,0.0,0.0,0.0,0.3757694233476712,0.0,,,1.648989949096111
2016-08-10 00:00:00+00:00,53410.0,829.0,184.0,0.1521580230722838,370.0,1967449.0,1967449.0,6514.73178808,6514.73178808,302.0,5014479.575441531,8499.567993479643,3202071.2793575358,5621.974330292423,1.56601123,0.0026600065172413864,1.56932074212252,0.001759440993920374,1.002113340148187,589.968758328463,8527.114986959845,13381.778419499886,7346.0,3979.0,3526.0,95609.97568653,150042.71799870135,15183.04988673,23827.075115926367,12.09190346,27.11570496,20.78706917,32.62157881641656,1.0266423322829585,0.9740490612502666,3195318.48451796,3197817.66764994,1010802.128178848,1489.0,28.888676159240923,41624.84488448845,717742.152045596,717666.7060896277,11.254125412541255,123000000,0.0,0.0,0.0,5137.0560613459065,2558.1344960879533,852.7114986959846,8547.902056129846,8061.688630516347,4014.5335258499654,1338.1778419499888,13414.399998316303,13.664602602614478,6.804654431573965,2.2682181438579887,22.737475178046438,43015.238801109736,52594.736885420265,0.44990325007654963,67504.70647793495,114.42081555164646,12335102.620070575,23506.48134605502,3.8603671840027634,0.00735653784120401,0.0005546188425375853,0.969471307442597,0.0027437702351999593,0.0016491945388687722,0.9937554373472413,,-0.004339615635163219,0.0017748449083695955,-0.006114460543532815,0.3614349742215094,0.0,0.0,0.0,0.3614349742215094,0.0,,,1.6463283923939434
2016-08-11 00:00:00+00:00,53673.0,439.0,185.0,0.15250918954710713,372.0,2188591.0,2188591.0,8321.63878327,8321.63878327,263.0,5279512.940899556,8954.612174440896,3236541.709315368,5680.439824214675,1.63122042,0.002795963343658677,1.64846052152431,0.0017736448229099125,1.0105688334886684,589.585884687317,7374.495971289929,12156.56547481152,7071.0,4078.0,3615.0,604367.96930477,996276.7378727293,25453.38310581,41958.89718916162,17.80038362,167.183394,29.6440606,48.86706359677425,1.1898442077356086,0.8404461638747639,3202692.98048925,3205192.72618925,1010865.1827871208,1105.0,27.626609308409083,41420.40151515151,774651.565787704,774280.669151002,8.276515151515152,123000000,0.0,0.0,0.0,4454.341643373957,2212.3487913869785,737.449597128993,7404.140031889929,7342.806348483685,3646.9696424434555,1215.656547481152,12205.432538408293,12.454175955005933,6.185646124105569,2.0618820413685235,20.701704120480027,30527.403285792036,573840.566018978,0.050511285899067414,50323.219141279675,85.35350056415997,12385425.839211855,23591.834846619182,3.8671911153094145,0.007366249275325556,0.000560563340393307,1.0104231912410886,0.002767121111130114,0.0016638422257617106,0.993834486494268,,-0.003882568817798217,0.0018849982611943508,-0.005767567078992568,0.3869620653370524,0.0,0.0,0.0,0.3869620653370524,0.0,,,1.645535115218352
2016-08-12 00:00:00+00:00,53958.0,390.0,186.0,0.15289438741648714,374.0,1810740.0,1810740.0,6353.47368421,6353.47368421,285.0,5542968.4710563775,9439.794443933622,3269808.080016762,5737.093168529479,1.69519688,0.0029400295768556356,1.72636081699393,0.001786821069127476,1.0183836653422806,587.19164956166,8089.155256980099,13964.800678230908,6382.0,3772.0,3105.0,82648.81993753,142681.6843109385,23363.34152769,40333.55736745112,15.0,26.61797744,20.11695468,34.729122316794665,1.0874637840602088,0.9195708534461261,3210782.13574623,3213282.24352466,1014897.3010614789,1356.0,28.214169288461537,41413.681818181816,708233.047925904,708721.6743857539,7.073426573426573,124000000,0.0,0.0,0.0,4873.610108868059,2426.7465770940294,808.9155256980099,8109.272211660099,8413.609529255338,4189.440203469271,1396.4800678230906,13999.529800547702,14.328557866134707,7.1347067121896215,2.378235570729874,23.841500149054205,38258.41355515384,44390.40638237616,0.4629033249848142,66047.82608196702,112.48086741572686,12451473.665293822,23704.31571403491,3.8780188561127424,0.007382723184525786,0.0005662108709425315,1.0544218326428811,0.002788285945755246,0.0016772484083488887,0.9940494838253804,,-0.0039933983964714325,0.0022380933958309596,-0.0062314917923023926,0.4100980193030752,0.0,0.0,0.0,0.4100980193030752,0.0,,,1.645350434101117
2016-08-13 00:00:00+00:00,54279.0,1045.0,187.0,0.15332429299927522,376.0,2721412.0,2721412.0,8477.91900312,8477.91900312,321.0,5707921.088697786,9751.069707183478,3306679.772719164,5800.082554713336,1.72617897,0.003028461071887791,1.77275081992226,0.0018013740808092774,1.026979733464675,585.363581648159,9028.017238549888,16004.42496191161,10395.0,5799.0,5806.0,926082.62336127,1641713.729879449,35534.6368294,62994.05657495859,16.10331103,159.50441326,42.56224538,75.45225539512742,0.9771135174335666,1.0234225421694563,3219810.15298478,3222310.92847086,1015871.1695205783,1660.0,32.94773416276398,41251.0,727637.022115549,727195.8089107978,11.773291925465838,125000000,0.0,0.0,0.0,5459.372588509932,2708.405171564966,902.8017238549888,9070.579483929889,9678.107232542092,4801.327488573483,1600.4424961911611,16079.87721730674,16.533497361233614,8.202299628984074,2.734099876328025,27.469896866545717,54693.238710188205,871389.3846510818,0.05905870311190589,96957.48376769002,165.6363443292714,12548431.149061512,23869.952058364182,3.89725808443366,0.007413465677855764,0.0005724347002424015,1.0772100690626623,0.002811393208126077,0.0016919139541842392,0.9963201157618479,,5.444007534499695e-05,0.0025633991491778862,-0.0025089590738328893,0.42068579412096346,0.0,0.0,0.0,0.42068579412096346,0.0,,,1.6456062998817595
2016-08-14 00:00:00+00:00,54588.0,386.0,188.0,0.15373407172906667,379.0,3149718.0,3149718.0,10193.26213592,10193.26213592,309.0,5345693.869003174,9355.643869975498,3298315.194180763,5785.443478880452,1.62073469,0.0028979057533606045,1.65582585592042,0.001792038065599665,1.0216513914438008,571.387062536528,8605.353325620294,14248.966535892856,14211.0,7084.0,6616.0,444239.90697774,735583.9242054241,55160.90247856,91336.84855990444,22.25375034,67.14629791,72.35297778,119.80393136095962,1.0278455346578046,0.9729088333617415,3228415.5063104,3230919.00460965,1032462.789123892,1614.0,32.7559542807742,41775.99677419355,834504.350117521,833737.3354783404,12.745161290322581,126000000,0.0,0.0,0.0,5235.564973152176,2581.605997686088,860.5353325620295,8677.706303400293,8669.183852896673,4274.689960767856,1424.8966535892857,14368.770467253815,15.17217385779095,7.481250873604758,2.4937502912015863,25.147175022597292,52868.11020916956,391371.79676857044,0.11900801656664015,87540.38383799327,153.20680074445497,12635971.532899506,24023.158859108637,3.9139855164865525,0.007441160783719424,0.0005710290304397744,1.0359376906947122,0.0027973745712613607,0.0016842018008505675,0.9972178326159652,,-0.006153930182972144,0.001926532217272526,-0.008080462400244669,0.3829958701327937,0.0,0.0,0.0,0.3829958701327937,0.0,,,1.6448705643811379
2016-08-15 00:00:00+00:00,54836.0,340.0,189.0,0.15406385746626808,380.0,912990.0,912990.0,3681.41129032,3681.41129032,248.0,5148108.337509557,9086.53625615379,3296882.9561991827,5782.915544055878,1.56150777,0.0028085250479251886,1.59121042471339,0.0017874207176048454,1.019021781406771,566.564441320865,6925.500481229741,11019.928562090363,2936.0,1980.0,1335.0,37245.3330199,59265.16217318673,12198.43266917,19410.273228347687,1.19183024,27.89912586,5.77640483,9.191475582860777,1.2798999852554682,0.7813110489257485,3235341.00679163,3237844.64551919,1034706.8641944298,2917.0,64.5748598633735,41733.65060240964,932398.919405428,932479.4029995552,11.204819277108435,127000000,0.0,0.0,0.0,4161.076693567844,2077.650144368922,692.5500481229742,6931.276886059741,6621.148612837078,3305.978568627109,1101.9928562090365,11029.120037673223,11.686488120223014,5.835132471285502,1.9450441570951678,19.466664748603687,188364.8662214605,-151119.53320156052,5.057408565009154,299728.1387813311,529.0274449320491,12935699.671680838,24552.186304040686,3.998249224587519,0.007588747601103167,0.0005709336933800617,1.006191679070127,0.0027912425697265647,0.0016810881315533132,0.9976667670502727,,-0.006825180477276427,0.0017933380327142773,-0.008618518509990705,0.3595933224291703,0.0,0.0,0.0,0.3595933224291703,0.0,,,1.644723770824211
2016-08-16 00:00:00+00:00,55172.0,1026.0,190.0,0.15451433616029953,383.0,2077999.0,2077999.0,6184.52083333,6184.52083333,336.0,5195172.102333257,8981.739380387073,3307833.5761411036,5801.847662652648,1.57056635,0.002768040078901234,1.60107569224841,0.00178804418406648,1.0194256953266416,578.414924137931,9460.052574660163,15146.260224680374,7842.0,4681.0,3765.0,353160.47660915,565436.6545617733,23724.0505789,37984.00070354861,21.56211968,93.8009234,32.96664808,52.78209889579572,0.9397269038318617,1.0641389492227653,3244801.05936629,3247305.46280169,1048581.099235339,209.0,39.49035851139466,42269.77151335312,835654.93610767,835798.102336359,13.379821958456974,129000000,0.0,0.0,0.0,5708.998192876097,2838.0157723980487,946.0052574660164,9493.019222740164,9140.53823370402,4543.878067404112,1514.6260224680375,15199.04232357617,15.802735808255754,7.855741402551641,2.618580467517214,26.277057678324613,8253.484928881484,344906.99168026855,0.023370352787284818,13214.454095970741,22.845977073751246,12948914.125776809,24575.032281114436,3.990665032729536,0.007573663787546329,0.0005724348539665717,0.9918730223255344,0.002790720199659547,0.0016815775268130594,0.9975932664462136,,-0.006778538065712857,0.0015718752508839568,-0.008350413316596814,0.36328700743994824,0.0,0.0,0.0,0.36328700743994824,0.0,,,1.6451227996699016
2016-08-17 00:00:00+00:00,55430.0,2354.0,191.0,0.15485879319766144,384.0,1527158.0,1527158.0,5919.21705426,5919.21705426,258.0,5221456.165190646,9101.945549101609,3318180.1270094435,5819.883578237357,1.57359033,0.0027988464172998173,1.60559671580043,0.00178961302439998,1.0203397186168068,573.663744418469,7233.597784600221,11614.240846375382,5861.0,3384.0,2930.0,143628.19479025,230608.95785156984,18713.05130546,30045.613718651526,12.87541676,49.0198617,21.9905862,35.30801298124626,1.2317085159424068,0.811880397883649,3252034.65715089,3254539.47220741,1040489.7873388492,1323.0,29.693758539961383,41575.55212355212,950421.164132206,950602.0075803127,11.463320463320464,130000000,0.0,0.0,0.0,4362.149256960131,2170.079335380066,723.3597784600221,7255.58837080022,7003.852520806473,3484.272253912614,1161.424084637538,11649.548859356626,12.208985819569923,6.073718773084866,2.0245729243616224,20.307277517016416,39284.842548368906,104343.3522418811,0.27351762379064376,63075.614176398114,109.95224082068974,13011989.739953207,24684.984521935126,4.001184215961898,0.0075906277528916795,0.0005742596761438829,1.0018562276545089,0.0027936607469639867,0.0016839602115539347,0.9985316227662269,,-0.004683064239054283,0.0016345677943882292,-0.006317632033442513,0.36451058439781236,0.0,0.0,0.0,0.36451058439781236,0.0,,,1.6461821490120925
2016-08-18 00:00:00+00:00,55738.0,396.0,192.0,0.15526624116367763,387.0,2341543.0,2341543.0,7602.41233766,7602.41233766,308.0,5206305.480551304,9081.87644570593,3328973.8194784457,5838.71208950367,1.56393705,0.0027853466645236724,1.59673671971186,0.0017906913115188264,1.0209725027425414,573.263191992987,8556.407286339905,13662.329702909037,8163.0,4722.0,3950.0,82334.60884347,131466.6932434814,16650.39056461,26586.290012056677,16.36642978,20.84420477,27.12037523,43.30409898210498,1.04402769819047,0.9578289941284319,3260591.06443723,3263096.54817781,1043420.033817848,1294.0,28.240383855598704,41450.818770226535,905249.626784171,905150.7126750296,12.26537216828479,131000000,0.0,0.0,0.0,5160.964747033942,2566.9221859019713,855.6407286339905,8583.527661569906,8240.701920727526,4098.698910872711,1366.232970290904,13705.633801891145,14.37507594387525,7.1497681485938696,2.3832560495312904,23.908100142000414,36543.05670914472,45791.552134325284,0.4438359181206333,58349.64049800422,101.78508111631567,13070339.380451212,24786.76960305144,4.008579770400346,0.007601925268518632,0.0005760049635090242,0.9964970444676862,0.002795137908323213,0.0016855714359161186,0.9992531201723451,,-0.005134755702138212,0.0015670985265084844,-0.006701854228646696,0.360588073075202,0.0,0.0,0.0,0.360588073075202,0.0,,,1.6459222796348414
2016-08-19 00:00:00+00:00,56030.0,2097.0,193.0,0.1556557728277138,389.0,2030785.0,2030785.0,6954.74315068,6954.74315068,292.0,5188233.151434866,9039.387920586994,3338764.478102548,5855.770220608827,1.55393805,0.0027653779620105214,1.5872120706397,0.0017914285857551272,1.0214127094889387,573.958457919345,8180.164944760036,12983.656540146863,7099.0,4107.0,3503.0,62158.71119148,98659.05669852406,9741.20137452,15461.35240417018,16.14727817,17.74442226,23.41579144,37.165826817149764,1.0947869236404362,0.913419751740141,3268771.22938199,3271277.11280573,1046639.590169536,1456.0,29.539958276245738,41392.55631399318,981447.706172527,981372.1372387711,14.771331058020477,132000000,0.0,0.0,0.0,4931.514758296022,2454.0494834280107,818.0164944760036,8203.580736200036,7827.359750905268,3895.0969620440587,1298.3656540146862,13020.822366964014,13.637502231921461,6.7863743591551255,2.2621247863850416,22.68600137746163,43010.1792502138,19148.5319412662,0.691941297137273,68266.2756663165,118.93940184066345,13138605.656117529,24905.709004892105,4.019432604526925,0.007619287878277398,0.0005774954510526148,0.9891548217338276,0.002795697803063087,0.001686596627057851,0.9990888150870448,,-0.005190415235364644,0.0015052937141539372,-0.006695708949518581,0.35647370103651294,0.0,0.0,0.0,0.35647370103651294,0.0,,,1.646369248936714
2016-08-20 00:00:00+00:00,56288.0,433.0,194.0,0.15599992526091333,390.0,2259338.0,2259338.0,8757.12403101,8757.12403101,258.0,5120378.434371607,8800.969783482318,3345310.8450473207,5867.022197081071,1.53061365,0.0026865,1.56299782891613,0.001790911174588964,1.0211576458411191,581.797070134424,7227.201097189914,11296.099624048109,9869.0,5076.0,4993.0,457481.56558171,715042.6937733649,19780.99469244,30917.651758085212,18.33426908,91.62458754,38.2915337,59.84958403896883,1.24188299799575,0.8052288352557205,3275998.43047918,3278504.98964224,1051775.0995104923,1349.0,29.438721763127415,41386.03861003861,964159.994391941,964973.2476747644,11.953667953667953,133000000,0.0,0.0,0.0,4374.6121920139485,2168.160329156974,722.7201097189915,7265.492630889915,6837.509358467833,3388.829887214432,1129.6099624048109,11355.949208087079,11.752395653845474,5.824762724280211,1.9415875747600706,19.518745952885755,39712.835658458884,417768.72992325114,0.08680751017357843,62071.075914274305,106.6885329964498,13200676.732031804,25012.397537888555,4.0295125324895045,0.007635045641407707,0.0005774665018039194,0.9629957674240879,0.0027897318875929273,0.0016835991946984232,0.9982952042800507,,-0.006400116941548216,0.0013564561974848954,-0.0077565731390331115,0.3466672653350728,0.0,0.0,0.0,0.3466672653350728,0.0,,,1.6466270444751214
2016-08-21 00:00:00+00:00,56611.0,1437.0,195.0,0.15642748842551144,393.0,2087588.0,2087588.0,6463.12074303,6463.12074303,323.0,5139249.329266674,8848.688730576265,3355728.4859950095,5884.959147819781,1.53148544,0.0026936834073641083,1.56447029227247,0.0017914763748803943,1.0215378139711284,580.79219257744,8978.826456559822,14047.107250757932,8500.0,4440.0,5439.0,144260.91181867,225691.91087644768,52247.94472862,81740.35736021999,13.49618195,26.5234256,51.66800423,80.83305767884332,1.002351224157992,0.9976542911293722,3284977.25693574,3287484.2146939,1060229.2115606603,1915.0,37.637847505185185,41529.84259259259,916780.88454259,916131.4215099447,16.296296296296298,134000000,0.0,0.0,0.0,5438.963878165893,2693.6479369679464,897.8826456559823,9030.494460789821,8509.097408133603,4214.132175227379,1404.7107250757933,14127.940308436773,14.650846751868208,7.2558347530911185,2.4186115843637066,24.325293089323033,72076.47797242962,72184.43384624037,0.49962583116781334,112761.50855949722,194.15121277557833,13313438.2405913,25206.548750664133,4.052825088052576,0.007673279532588623,0.0005790326046770941,0.9654741156544968,0.0027900110046327393,0.0016845218046549167,0.9988770867916612,,-0.0043788149606750005,0.0013280698185707263,-0.005706884779245727,0.34703917420682084,0.0,0.0,0.0,0.34703917420682084,0.0,,,1.6479900936335001
2016-08-22 00:00:00+00:00,56862.0,1002.0,196.0,0.15675794388364192,394.0,2669960.0,2669960.0,10637.29083665,10637.29083665,251.0,5049448.423363921,8631.950428797216,3354937.185910307,5883.606433120517,1.50507987,0.002622165412039745,1.53389307721829,0.001787288911613094,1.0191439722720665,584.971897720631,6939.564620740246,10644.550130662432,10927.0,5708.0,5211.0,391100.11430226,599905.7578275185,46738.18239958,71691.37442448149,16.16732844,75.05279492,120.75022356,185.21793199124485,1.2996420797192745,0.7694426147051211,3291916.82155648,3294426.85566453,1058472.598486243,587.0,37.251174855,41273.218253968254,1024105.99556549,1024784.3900271252,13.051587301587302,135000000,0.0,0.0,0.0,4284.488996004147,2081.869386222074,693.9564620740247,7060.3148443002465,6571.948010388703,3193.3650391987294,1064.4550130662433,10829.768062653677,11.234638853586969,5.459005896935935,1.8196686323119784,18.513313382834884,21866.439639885,369233.674662375,0.05591008245777607,33540.7803870312,57.337421708161266,13346979.020978332,25263.886172372295,4.054470311515231,0.007674521423790731,0.0005786342343702277,0.9423567900310079,0.0027825611698022185,0.0016805977020862232,0.9954450244907056,,-0.011481663421147861,0.0007044863162428218,-0.012186149737390684,0.33558343315540556,0.0,0.0,0.0,0.33558343315540556,0.0,,,1.649270508299268
2016-08-23 00:00:00+00:00,57123.0,537.0,197.0,0.15710157693419383,396.0,1050791.0,1050791.0,4026.01915709,4026.01915709,261.0,4891187.302707601,8395.046965307765,3355710.523974932,5884.9337610208395,1.45757129,0.002544622078316779,1.48256742947193,0.0017837818465589064,1.0171491741539693,582.627747399182,7216.294061589986,10698.642537205018,3425.0,2247.0,1535.0,44343.47540407,65742.19234366382,20280.79457043,30067.64547393068,4.98441598,28.88825759,6.9398123,10.288739682628682,1.2525433120605836,0.7983755853958299,3299133.11561807,3301643.32306616,1079334.143939413,2596.0,53.665543852900754,42335.18702290076,863664.993278076,864798.3323018019,11.400763358778626,136000000,0.0,0.0,0.0,4336.716249253992,2164.888218476996,721.6294061589987,7223.233873889986,6429.47426200564,3209.5927611615057,1069.864253720502,10708.931276887648,11.03530391524684,5.508822357824442,1.8362741192748144,18.380400392346097,139315.75184213035,-94972.27643806036,3.1417418362599396,206544.9960935365,354.5059379947864,13553524.017071867,25618.39211036708,4.108207684288212,0.0077651889792169386,0.000578688404208925,0.9163017030559477,0.0027770570215358524,0.0016778727128723887,0.9936915416457903,,-0.008053275714755004,0.0009315287293886595,-0.008984804444143664,0.31392720901992033,0.0,0.0,0.0,0.31392720901992033,0.0,,,1.6503843163420175
2016-08-24 00:00:00+00:00,57457.0,567.0,198.0,0.15754259846237667,399.0,3578724.0,3578724.0,10714.74251497,10714.74251497,334.0,5050677.580519234,8727.599091711387,3368495.077564148,5907.025541086854,1.49938696,0.002638016389246063,1.52662491645165,0.0017854658566846006,1.0181660647254176,578.701831677382,9261.452091840096,14138.763525926346,14320.0,7156.0,7005.0,280713.04685103,428543.5316958418,51276.59297323,78280.12446368251,17.25980421,40.07324009,80.76463569,123.2973052124942,0.9786904489891567,1.0217735352713955,3308394.56770991,3310907.78398344,1064818.767901199,1041.0,39.0945989099403,41694.04776119403,759667.335961434,759316.2520431606,11.743283582089552,138000000,0.0,0.0,0.0,5637.635890794058,2778.4356275520286,926.1452091840097,9342.216727530096,8606.555420768302,4241.629057777904,1413.8763525926347,14262.06083113884,14.87217587651655,7.329558721947421,2.443186240649141,24.644920839113116,40697.47746524785,240015.56938578218,0.1449789310535515,62129.78313517691,107.36061255429615,13615653.800207045,25725.752722921377,4.115486687439424,0.007775902237902927,0.000580950726293029,0.9487756182718384,0.00278044285544681,0.0016806967908699194,0.9932566014759407,,-0.006417516622092849,0.0008947975677243346,-0.007312314189817184,0.3330607579156041,0.0,0.0,0.0,0.3330607579156041,0.0,,,1.649342323501796
2016-08-25 00:00:00+00:00,57752.0,1529.0,199.0,0.1579348598723143,401.0,1678548.0,1678548.0,5689.99322034,5689.99322034,295.0,5024476.238487232,8722.542684777281,3379158.1623833715,5925.536766550442,1.48690177,0.00262993981063706,1.51493326713768,0.0017866126432309363,1.0188522887025708,576.033436586791,8237.489608689677,12479.247045904942,6260.0,3358.0,3621.0,78760.97448005,119317.62039200959,43308.67736564,65609.75609694069,12.97716997,21.75116666,26.7835598,40.575305753391426,1.1030864501668598,0.9065472609592238,3316632.0573186,3319145.39578448,1086494.4244207821,1909.0,48.8843374854054,42498.38175675676,947201.305054942,946659.3350047461,10.625,139000000,0.0,0.0,0.0,4969.277325013806,2471.246882606903,823.7489608689677,8264.273168489677,7528.123533296357,3743.7741137714825,1247.9247045904942,12519.822351658333,13.068900267149846,6.499230558480623,2.166410186160208,21.73454101179068,93320.20025963892,-14559.225779588916,1.184853296644733,141373.87586927737,245.4265097994473,13757027.676076323,25971.179232720824,4.147890823680477,0.007830588013346818,0.000581704737351947,0.9468996635259193,0.002777421845144706,0.0016795632912483265,0.9930921714385841,,-0.006248972825043568,0.0008891809851102646,-0.007138153810153833,0.3274606144021157,0.0,0.0,0.0,0.3274606144021157,0.0,0.8800313480196357,1.721453753376838,1.6493808646513093
2016-08-26 00:00:00+00:00,57994.0,567.0,200.0,0.1582533690296962,402.0,2782873.0,2782873.0,11499.47520661,11499.47520661,242.0,5051125.514472294,8725.767287682114,3388331.35914183,5941.383369445003,1.49074131,0.0026256169491525438,1.51990310145187,0.001787785115269987,1.0195619425315996,578.874653419053,6688.692305020057,10166.164179057241,10762.0,5959.0,6904.0,248651.76406405,377926.58738242823,50463.61263262,76699.80135078491,14.18787196,36.01560893,117.46099249,178.5293267851658,1.361250890297293,0.7346184359751662,3323320.74962362,3325837.02919331,1071123.9487478458,287.0,30.221653858765436,41665.76131687243,981904.949270082,982562.819273486,13.053497942386832,140000000,0.0,0.0,0.0,4130.676375502034,2006.6076915060169,668.8692305020057,6806.153297510056,6278.22783421951,3049.8492537171724,1016.6164179057242,10344.693505842406,10.845573902982137,5.268583165118057,1.7561943883726858,17.87035145647288,8673.61465746568,239978.1494065843,0.03488257841288209,13183.053818680486,22.773589655059823,13770210.729895003,25993.952822375883,4.143509389352363,0.007821680415686571,0.0005830127919745512,0.9450259884454171,0.0027783542265030466,0.0016806835092387988,0.9927684309280085,,-0.006480341453990711,0.0008211402857097951,-0.007301481739700506,0.32919280080573904,0.0,0.0,0.0,0.32919280080573904,0.0,0.8802850827649497,1.726603268884097,1.649301982631402
